setup,dip,target_mode,target,split,n,win,E_net,median,target_hit,stop_hit,time_exit,n_days,n_trig,trig_rate
fade_extent,10.0,opposite,24.25,OOS,2,0.5,3.75,3.75,0.5,0.5,0.0,2,2,1.0
fade_extent,10.0,opposite,24.5,Discovery,3,0.6666666666666666,10.25,23.5,0.6666666666666666,0.3333333333333333,0.0,3,3,1.0
fade_extent,10.0,opposite,24.5,Validation,3,0.6666666666666666,14.75,23.5,0.6666666666666666,0.0,0.3333333333333333,3,3,1.0
fade_extent,10.0,opposite,24.75,Discovery,2,0.0,-7.25,-7.25,0.0,0.5,0.5,2,2,1.0
fade_extent,10.0,opposite,24.75,Validation,2,1.0,23.75,23.75,1.0,0.0,0.0,2,2,1.0
fade_extent,10.0,opposite,25.0,Discovery,1,1.0,24.0,24.0,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,25.25,Discovery,4,0.75,-4.1875,15.875,0.5,0.25,0.25,4,4,1.0
fade_extent,10.0,opposite,25.25,OOS,2,0.5,-3.75,-3.75,0.5,0.5,0.0,2,2,1.0
fade_extent,10.0,opposite,25.25,Validation,3,0.3333333333333333,-19.5,-36.5,0.3333333333333333,0.6666666666666666,0.0,3,3,1.0
fade_extent,10.0,opposite,25.5,Discovery,1,0.0,-48.25,-48.25,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,25.5,Validation,2,0.0,-25.5,-25.5,0.0,1.0,0.0,2,2,1.0
fade_extent,10.0,opposite,25.75,Discovery,1,1.0,24.75,24.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,25.75,OOS,1,1.0,24.75,24.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,25.75,Validation,1,0.0,-25.25,-25.25,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,26.0,Validation,1,0.0,-17.0,-17.0,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,26.25,Discovery,2,0.5,3.125,3.125,0.5,0.5,0.0,2,2,1.0
fade_extent,10.0,opposite,26.25,OOS,3,0.6666666666666666,-10.916666666666666,25.25,0.6666666666666666,0.3333333333333333,0.0,3,3,1.0
fade_extent,10.0,opposite,26.25,Validation,1,1.0,25.25,25.25,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,26.5,Discovery,3,0.0,-17.0,-17.0,0.0,1.0,0.0,3,3,1.0
fade_extent,10.0,opposite,26.75,Discovery,4,0.25,-19.875,-28.625,0.25,0.5,0.25,4,4,1.0
fade_extent,10.0,opposite,26.75,OOS,1,1.0,25.75,25.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,26.75,Validation,1,0.0,-11.25,-11.25,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,27.0,Discovery,2,0.5,12.875,12.875,0.5,0.0,0.5,2,2,1.0
fade_extent,10.0,opposite,27.0,OOS,1,0.0,-32.75,-32.75,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,27.0,Validation,3,0.3333333333333333,-3.0833333333333335,-14.5,0.3333333333333333,0.6666666666666666,0.0,3,3,1.0
fade_extent,10.0,opposite,27.25,Discovery,1,1.0,26.25,26.25,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,27.25,Validation,4,0.75,11.8125,26.25,0.75,0.25,0.0,4,4,1.0
fade_extent,10.0,opposite,27.5,Discovery,2,0.5,-1.25,-1.25,0.5,0.5,0.0,2,2,1.0
fade_extent,10.0,opposite,27.75,Discovery,1,1.0,26.75,26.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,27.75,OOS,2,0.5,7.125,7.125,0.5,0.0,0.5,2,2,1.0
fade_extent,10.0,opposite,27.75,Validation,1,1.0,26.75,26.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,28.0,Discovery,1,0.0,-8.25,-8.25,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,28.0,Validation,3,0.6666666666666666,6.916666666666667,27.0,0.6666666666666666,0.3333333333333333,0.0,3,3,1.0
fade_extent,10.0,opposite,28.5,Discovery,3,0.6666666666666666,6.333333333333333,18.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,3,1.0
fade_extent,10.0,opposite,28.75,Validation,2,1.0,27.75,27.75,1.0,0.0,0.0,2,2,1.0
fade_extent,10.0,opposite,29.0,Discovery,3,1.0,21.416666666666668,28.0,0.6666666666666666,0.0,0.3333333333333333,3,3,1.0
fade_extent,10.0,opposite,29.0,OOS,1,1.0,28.0,28.0,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,29.0,Validation,3,0.3333333333333333,-10.666666666666666,-19.75,0.3333333333333333,0.6666666666666666,0.0,3,3,1.0
fade_extent,10.0,opposite,29.25,Discovery,2,0.5,0.75,0.75,0.5,0.5,0.0,2,2,1.0
fade_extent,10.0,opposite,29.25,OOS,1,0.0,-34.25,-34.25,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,29.25,Validation,2,0.5,5.0,5.0,0.5,0.5,0.0,2,2,1.0
fade_extent,10.0,opposite,29.5,Discovery,2,0.5,10.5,10.5,0.5,0.0,0.5,2,2,1.0
fade_extent,10.0,opposite,29.5,Validation,1,0.0,-35.0,-35.0,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,29.75,Discovery,1,1.0,28.75,28.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,29.75,OOS,1,1.0,28.75,28.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,29.75,Validation,1,0.0,-40.75,-40.75,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,30.0,Discovery,2,1.0,29.0,29.0,1.0,0.0,0.0,2,2,1.0
fade_extent,10.0,opposite,30.0,Validation,2,0.0,-50.625,-50.625,0.0,0.5,0.5,2,2,1.0
fade_extent,10.0,opposite,30.25,OOS,1,1.0,29.25,29.25,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,30.5,OOS,1,1.0,29.5,29.5,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,30.75,Discovery,1,1.0,29.75,29.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,30.75,OOS,3,0.6666666666666666,12.75,29.75,0.6666666666666666,0.3333333333333333,0.0,3,3,1.0
fade_extent,10.0,opposite,30.75,Validation,1,1.0,29.75,29.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,31.0,Discovery,2,0.5,-4.875,-4.875,0.5,0.5,0.0,2,2,1.0
fade_extent,10.0,opposite,31.25,Discovery,1,0.0,-43.25,-43.25,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,31.25,OOS,1,1.0,5.75,5.75,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,31.25,Validation,3,0.6666666666666666,13.916666666666666,30.25,0.6666666666666666,0.3333333333333333,0.0,3,3,1.0
fade_extent,10.0,opposite,31.5,Discovery,4,0.0,-48.75,-54.125,0.0,1.0,0.0,4,4,1.0
fade_extent,10.0,opposite,31.5,OOS,1,0.0,-7.5,-7.5,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,31.5,Validation,1,0.0,-24.25,-24.25,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,31.75,Discovery,1,0.0,-30.75,-30.75,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,31.75,Validation,1,1.0,30.75,30.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,32.0,Discovery,2,1.0,31.0,31.0,1.0,0.0,0.0,2,2,1.0
fade_extent,10.0,opposite,32.0,Validation,3,0.3333333333333333,-3.0,-19.0,0.3333333333333333,0.6666666666666666,0.0,3,3,1.0
fade_extent,10.0,opposite,32.25,Discovery,1,0.0,-32.75,-32.75,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,32.25,Validation,1,0.0,-16.0,-16.0,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,32.5,OOS,1,1.0,31.5,31.5,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,32.5,Validation,2,0.0,-23.125,-23.125,0.0,1.0,0.0,2,2,1.0
fade_extent,10.0,opposite,32.75,Validation,3,0.3333333333333333,-11.166666666666666,-28.25,0.3333333333333333,0.6666666666666666,0.0,3,3,1.0
fade_extent,10.0,opposite,33.0,Discovery,1,0.0,-22.25,-22.25,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,33.0,Validation,1,0.0,-43.0,-43.0,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,33.25,Discovery,1,1.0,17.25,17.25,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,33.25,Validation,3,0.3333333333333333,-3.6666666666666665,-21.25,0.3333333333333333,0.6666666666666666,0.0,3,3,1.0
fade_extent,10.0,opposite,33.5,Discovery,1,0.0,-22.75,-22.75,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,33.5,Validation,1,1.0,32.5,32.5,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,33.75,Discovery,3,0.0,-66.5,-75.75,0.0,1.0,0.0,3,3,1.0
fade_extent,10.0,opposite,33.75,OOS,1,1.0,32.75,32.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,33.75,Validation,1,1.0,32.75,32.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,34.0,Discovery,2,1.0,33.0,33.0,1.0,0.0,0.0,2,2,1.0
fade_extent,10.0,opposite,34.0,Validation,2,0.5,2.375,2.375,0.5,0.5,0.0,2,2,1.0
fade_extent,10.0,opposite,34.5,Discovery,2,0.0,-32.375,-32.375,0.0,0.5,0.5,2,2,1.0
fade_extent,10.0,opposite,34.5,Validation,2,0.5,4.0,4.0,0.5,0.5,0.0,2,2,1.0
fade_extent,10.0,opposite,34.75,Validation,1,0.0,-3.75,-3.75,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,35.0,Validation,1,1.0,34.0,34.0,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,35.25,Discovery,1,1.0,34.25,34.25,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,35.25,Validation,2,0.0,-18.375,-18.375,0.0,1.0,0.0,2,2,1.0
fade_extent,10.0,opposite,35.5,Discovery,1,1.0,34.5,34.5,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,35.75,Discovery,1,0.0,-43.5,-43.5,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,35.75,OOS,1,1.0,34.75,34.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,35.75,Validation,1,1.0,34.75,34.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,36.0,Validation,2,0.5,-3.875,-3.875,0.5,0.5,0.0,2,2,1.0
fade_extent,10.0,opposite,36.25,Discovery,1,0.0,-25.5,-25.5,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,36.25,OOS,3,0.6666666666666666,17.0,35.25,0.6666666666666666,0.3333333333333333,0.0,3,3,1.0
fade_extent,10.0,opposite,36.5,OOS,1,0.0,-48.5,-48.5,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,36.5,Validation,2,0.5,-16.125,-16.125,0.0,0.5,0.5,2,2,1.0
fade_extent,10.0,opposite,36.75,OOS,1,1.0,35.75,35.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,36.75,Validation,1,0.0,-15.0,-15.0,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,37.0,Discovery,1,1.0,36.0,36.0,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,37.0,OOS,1,0.0,-14.25,-14.25,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,37.0,Validation,1,1.0,36.0,36.0,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,37.5,Discovery,1,0.0,-20.75,-20.75,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,37.5,Validation,1,1.0,36.5,36.5,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,37.75,OOS,1,1.0,36.75,36.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,37.75,Validation,1,0.0,-32.0,-32.0,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,38.0,Discovery,2,0.0,-22.0,-22.0,0.0,1.0,0.0,2,2,1.0
fade_extent,10.0,opposite,38.0,OOS,1,1.0,37.0,37.0,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,38.0,Validation,1,0.0,-15.5,-15.5,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,38.25,Discovery,3,0.3333333333333333,-11.5,-17.75,0.3333333333333333,0.6666666666666666,0.0,3,3,1.0
fade_extent,10.0,opposite,38.25,Validation,3,0.6666666666666666,8.333333333333334,37.25,0.6666666666666666,0.3333333333333333,0.0,3,3,1.0
fade_extent,10.0,opposite,38.5,Discovery,1,1.0,9.75,9.75,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,38.75,Discovery,1,1.0,37.75,37.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,38.75,Validation,1,1.0,7.25,7.25,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,39.0,Discovery,1,1.0,38.0,38.0,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,39.0,Validation,1,1.0,38.0,38.0,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,39.25,Discovery,1,1.0,38.25,38.25,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,39.25,OOS,1,1.0,38.25,38.25,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,39.25,Validation,2,0.5,-9.125,-9.125,0.5,0.5,0.0,2,2,1.0
fade_extent,10.0,opposite,39.5,Discovery,1,0.0,-18.25,-18.25,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,39.5,OOS,1,0.0,-54.75,-54.75,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,39.5,Validation,2,0.5,3.25,3.25,0.5,0.5,0.0,2,2,1.0
fade_extent,10.0,opposite,39.75,OOS,2,1.0,38.75,38.75,1.0,0.0,0.0,2,2,1.0
fade_extent,10.0,opposite,40.0,Validation,2,0.0,-21.875,-21.875,0.0,1.0,0.0,2,2,1.0
fade_extent,10.0,opposite,40.25,Discovery,1,1.0,39.25,39.25,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,40.5,OOS,1,1.0,39.5,39.5,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,40.75,Validation,1,1.0,14.5,14.5,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,41.0,OOS,1,1.0,40.0,40.0,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,41.25,Discovery,1,0.0,-27.0,-27.0,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,41.25,Validation,3,0.0,-24.083333333333332,-26.0,0.0,1.0,0.0,3,3,1.0
fade_extent,10.0,opposite,41.5,Validation,1,1.0,8.5,8.5,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,41.75,Discovery,1,0.0,-13.25,-13.25,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,41.75,Validation,3,0.3333333333333333,-20.333333333333332,-17.75,0.3333333333333333,0.6666666666666666,0.0,3,3,1.0
fade_extent,10.0,opposite,42.0,Discovery,1,0.0,-21.5,-21.5,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,42.0,Validation,2,0.0,-23.125,-23.125,0.0,1.0,0.0,2,2,1.0
fade_extent,10.0,opposite,42.25,Validation,1,0.0,-20.0,-20.0,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,42.75,OOS,1,1.0,41.75,41.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,42.75,Validation,1,0.0,-33.0,-33.0,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,43.25,Discovery,3,0.0,-21.916666666666668,-16.5,0.0,0.3333333333333333,0.6666666666666666,3,3,1.0
fade_extent,10.0,opposite,43.25,Validation,1,0.0,-67.0,-67.0,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,43.5,Discovery,1,0.0,-32.25,-32.25,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,43.75,OOS,2,0.5,-2.625,-2.625,0.5,0.5,0.0,2,2,1.0
fade_extent,10.0,opposite,43.75,Validation,2,0.5,-22.875,-22.875,0.5,0.0,0.5,2,2,1.0
fade_extent,10.0,opposite,44.0,OOS,1,0.0,-30.25,-30.25,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,44.0,Validation,1,0.0,-28.0,-28.0,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,44.25,Validation,3,0.0,-21.75,-18.0,0.0,1.0,0.0,3,3,1.0
fade_extent,10.0,opposite,44.75,OOS,1,0.0,-24.5,-24.5,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,44.75,Validation,1,0.0,-79.25,-79.25,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,45.0,OOS,1,0.0,-9.0,-9.0,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,45.0,Validation,2,0.5,-6.25,-6.25,0.0,0.5,0.5,2,2,1.0
fade_extent,10.0,opposite,45.25,OOS,1,1.0,44.25,44.25,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,45.5,Discovery,1,0.0,-47.25,-47.25,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,45.5,Validation,1,1.0,44.5,44.5,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,45.75,Discovery,1,0.0,-42.75,-42.75,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,45.75,OOS,1,0.0,-30.25,-30.25,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,45.75,Validation,2,0.0,-36.375,-36.375,0.0,1.0,0.0,2,2,1.0
fade_extent,10.0,opposite,46.0,OOS,1,1.0,45.0,45.0,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,46.0,Validation,1,1.0,45.0,45.0,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,46.25,Discovery,1,0.0,-26.0,-26.0,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,46.25,Validation,1,1.0,20.75,20.75,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,46.5,Discovery,1,1.0,45.5,45.5,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,46.5,OOS,1,1.0,45.5,45.5,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,46.5,Validation,1,1.0,45.5,45.5,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,46.75,Validation,1,1.0,45.75,45.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,47.0,OOS,1,0.0,-52.5,-52.5,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,47.0,Validation,2,0.5,6.0,6.0,0.5,0.5,0.0,2,2,1.0
fade_extent,10.0,opposite,47.25,Discovery,2,0.0,-15.625,-15.625,0.0,1.0,0.0,2,2,1.0
fade_extent,10.0,opposite,47.25,OOS,1,1.0,46.25,46.25,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,47.25,Validation,3,0.3333333333333333,-3.0,-18.25,0.3333333333333333,0.6666666666666666,0.0,3,3,1.0
fade_extent,10.0,opposite,47.5,Validation,2,0.5,4.875,4.875,0.5,0.5,0.0,2,2,1.0
fade_extent,10.0,opposite,47.75,OOS,1,1.0,46.75,46.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,47.75,Validation,1,1.0,46.75,46.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,48.0,Validation,2,0.0,-20.75,-20.75,0.0,1.0,0.0,2,2,1.0
fade_extent,10.0,opposite,48.25,OOS,1,0.0,-56.5,-56.5,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,48.5,Validation,1,0.0,-22.75,-22.75,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,48.75,Discovery,1,0.0,-31.0,-31.0,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,48.75,OOS,2,1.0,47.75,47.75,1.0,0.0,0.0,2,2,1.0
fade_extent,10.0,opposite,48.75,Validation,1,0.0,-29.25,-29.25,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,49.0,Validation,1,1.0,48.0,48.0,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,49.5,OOS,1,0.0,-40.5,-40.5,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,49.5,Validation,1,1.0,5.75,5.75,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,50.25,OOS,2,0.0,-18.625,-18.625,0.0,0.5,0.5,2,2,1.0
fade_extent,10.0,opposite,50.25,Validation,1,1.0,49.25,49.25,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,50.5,Validation,1,1.0,4.0,4.0,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,50.75,OOS,2,0.0,-92.625,-92.625,0.0,1.0,0.0,2,2,1.0
fade_extent,10.0,opposite,50.75,Validation,2,0.5,7.125,7.125,0.5,0.5,0.0,2,2,1.0
fade_extent,10.0,opposite,51.0,OOS,1,0.0,-43.25,-43.25,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,51.25,Discovery,1,1.0,50.25,50.25,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,51.25,Validation,4,0.5,1.4375,-3.5,0.25,0.5,0.25,4,4,1.0
fade_extent,10.0,opposite,51.5,OOS,1,0.0,-64.5,-64.5,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,51.5,Validation,1,0.0,-66.75,-66.75,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,51.75,OOS,1,1.0,50.75,50.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,51.75,Validation,1,0.0,-15.75,-15.75,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,52.0,OOS,1,1.0,51.0,51.0,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,52.0,Validation,2,0.5,7.625,7.625,0.5,0.5,0.0,2,2,1.0
fade_extent,10.0,opposite,52.5,OOS,1,1.0,51.5,51.5,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,52.75,OOS,1,1.0,51.75,51.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,52.75,Validation,2,0.5,-6.125,-6.125,0.0,0.5,0.5,2,2,1.0
fade_extent,10.0,opposite,53.75,OOS,1,0.0,-62.5,-62.5,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,53.75,Validation,1,0.0,-0.25,-0.25,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,54.0,OOS,1,0.0,-101.0,-101.0,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,54.25,Validation,1,1.0,26.5,26.5,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,54.5,OOS,1,1.0,53.5,53.5,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,54.5,Validation,2,0.0,-15.25,-15.25,0.0,1.0,0.0,2,2,1.0
fade_extent,10.0,opposite,55.5,Discovery,1,0.0,-25.5,-25.5,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,55.5,Validation,1,0.0,-19.0,-19.0,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,55.75,Discovery,1,0.0,-27.5,-27.5,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,56.0,Discovery,1,1.0,7.25,7.25,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,56.0,OOS,1,1.0,55.0,55.0,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,56.25,Discovery,1,0.0,-25.25,-25.25,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,56.25,Validation,2,0.0,-22.0,-22.0,0.0,1.0,0.0,2,2,1.0
fade_extent,10.0,opposite,56.5,OOS,1,1.0,55.5,55.5,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,56.75,OOS,1,1.0,55.75,55.75,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,56.75,Validation,1,0.0,-33.5,-33.5,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,57.25,Validation,1,1.0,22.0,22.0,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,57.5,Validation,1,0.0,-15.5,-15.5,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,57.75,Discovery,1,1.0,16.0,16.0,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,58.0,OOS,2,0.0,-34.625,-34.625,0.0,1.0,0.0,2,2,1.0
fade_extent,10.0,opposite,58.25,OOS,1,1.0,57.25,57.25,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,58.5,Validation,1,1.0,4.0,4.0,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,58.75,OOS,1,0.0,-30.25,-30.25,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,59.0,OOS,1,0.0,-38.25,-38.25,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,59.0,Validation,2,0.5,3.875,3.875,0.5,0.5,0.0,2,2,1.0
fade_extent,10.0,opposite,59.5,OOS,1,0.0,-23.75,-23.75,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,59.5,Validation,1,0.0,-14.5,-14.5,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,59.75,Discovery,1,0.0,-16.75,-16.75,0.0,0.0,1.0,1,1,1.0
fade_extent,10.0,opposite,59.75,OOS,1,0.0,-79.5,-79.5,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,60.0,OOS,1,1.0,59.0,59.0,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,60.0,Validation,1,0.0,-61.25,-61.25,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,60.25,Discovery,1,0.0,-22.25,-22.25,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,61.5,Validation,3,0.6666666666666666,19.416666666666668,31.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,3,1.0
fade_extent,10.0,opposite,62.25,Discovery,1,0.0,-18.0,-18.0,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,62.25,OOS,2,0.5,22.0,22.0,0.5,0.5,0.0,2,2,1.0
fade_extent,10.0,opposite,62.25,Validation,2,0.5,0.875,0.875,0.5,0.5,0.0,2,2,1.0
fade_extent,10.0,opposite,62.75,Discovery,1,0.0,-22.5,-22.5,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,62.75,Validation,1,0.0,-26.0,-26.0,0.0,1.0,0.0,1,1,1.0
fade_extent,10.0,opposite,63.25,Discovery,1,1.0,62.25,62.25,1.0,0.0,0.0,1,1,1.0
fade_extent,10.0,opposite,63.75,Validation,1,0.0,-22.75,-22.75,0.0,1.0,0.0,1,1,1.0
